source;id;intitule;url;date_publication;date_expiration;entreprise;entreprise_url;entreprise_logo;siret;entreprise_description;site_web_entreprise;linkedin_entreprise;twitter_entreprise;facebook_entreprise;annee_creation_entreprise;chiffre_affaires_entreprise;taille_entreprise;effectif_entreprise;dirigeant_nom;dirigeant_titre;dirigeant_linkedin;contact_nom;contact_telephone;contact_email;contact_linkedin;ville;region;code_postal;pays;lien_maps;lien_recherche_dirigeant;secteur;domaine;type_contrat;type_contrat_libelle;teletravail;salaire_libelle;salaire_min;salaire_max;salaire_devise;salaire_periode;experience;formation;competences;qualifications;mots_cles_recherche;description;code_naf;commune_insee;latitude;longitude;duree_travail;duree_travail_convertie;temps_plein;nombre_postes;accessibilite_emploi;salaire_complement1;salaire_complement2;salaire_commentaire;experience_commentaire;langues;permis;qualites_professionnelles;date_actualisation;partenaires_diffusion;contact_coordonnees1;contact_coordonnees2;contact_coordonnees3;contact_url_recrutement;contact_url_postuler;contact_commentaire;secteur_entreprise
Indeed;497c7e21be21d6bb;Dépanneur Climaticien / Frigoriste F/H;https://fr.indeed.com/viewjob?jk=497c7e21be21d6bb;2026-07-17T05:00:00.000Z;;La Scetec;https://fr.indeed.com/cmp/La-Scetec;https://d2q79iu7y748jz.cloudfront.net/s/_logo/229e0cac523df8f6035431860224ad3d;;;http://www.scetec.fr/;;;;;$5M to $25M (USD);;51 to 200;Emmanuel HEMON;CEO;;;;;;Le Mans;B5;72100;France;https://www.google.com/maps/search/?api=1&query=La%20Scetec%20Le%20Mans;https://www.google.com/search?q=La%20Scetec%20Le%20Mans%20dirigeant;Techniciens/nes CVC (Chauffage, Ventilation et Climatisation), Métiers de la construction de bâtiments et de l'aménagement, Métiers de la plomberie et du CVC (Chauffage, Ventilation et Climatisation), Métiers des industries extractives et de la construction, Métiers de l'installation et de la maintenance;Techniciens/nes CVC (Chauffage, Ventilation et Climatisation), Métiers de la construction de bâtiments et de l'aménagement, Métiers de la plomberie et du CVC (Chauffage, Ventilation et Climatisation), Métiers des industries extractives et de la construction, Métiers de l'installation et de la maintenance;CDI;CDI;;;;;EUR;;;;CDI, Service client, CAP, Titre restaurant, Niveau Bac, Permis B, Attestation d'Aptitude à la Manipulation des Fluides Frigorigènes, Programme de formation, CVC, Primes, Comité d'entreprise (CE), Services aux visiteurs, Niveau Bac +2, Chauffage, ventilation et climatisation, CAP/BEP, Outils fournis;;technicien de maintenance;L'entreprise  Depuis 1978, La Scetec, c’est une équipe de plus de 180 passionné.e.s au service de projets variés et ambitieux. En tant que Scop (Société Coopérative et Participative), nous valorisons l'humain et la collaboration, où chaque salarié est également associé. Grâce à son expertise poussée sur les métiers des génies électrique et climatique et à sa forte capacité d'adaptation et d'innovation, la Scetec peut répondre à l'ensemble des problématiques de ses interlocuteurs sur les lots techniques du bâtiment, mais aussi aux demandes de travaux courants des entreprises et bailleurs sociaux.  Description du poste  Dans le cadre de notre développement, nous recherchons un(e) Dépanneur Climaticien / Frigoriste (H/F) pour intervenir sur des installations de climatisation, de réfrigération;;;;;;;;;;;;;;;;;;;;;;;;;
Indeed;8cedbb774a04b7e1;Technicien SAV & Maintenance itinérant — habilité métrologie (H/F);https://fr.indeed.com/viewjob?jk=8cedbb774a04b7e1;2026-07-17T07:48:30.578Z;;ODIL SAS;https://fr.indeed.com/cmp/Odil-SAS;;;;;;;;;;;;;;;;;;;Le Mans;B5;;France;https://www.google.com/maps/search/?api=1&query=ODIL%20SAS%20Le%20Mans;https://www.google.com/search?q=ODIL%20SAS%20Le%20Mans%20dirigeant;Mécaniciens/nes industriels/les, Métiers de l'entretien des installations, Techniciens/nes en instrumentation et contrôle, Métiers de l'installation et de la maintenance;Mécaniciens/nes industriels/les, Métiers de l'entretien des installations, Techniciens/nes en instrumentation et contrôle, Métiers de l'installation et de la maintenance;CDI;CDI;;2 600–2 800 EUR/mois;2600;2800;EUR;MONTH;;;CDI, Habilitations Électriques, Service client, Niveau Bac, Permis B, Offres handi-accessibles, Attestation d'Aptitude à la Manipulation des Fluides Frigorigènes, Déplacements à prévoir, Métrologie, Services aux visiteurs, Électrotechnique, Niveau Bac +2;;technicien de maintenance;*Contrat :* CDI, temps plein (forfait jours) · *Postes à pourvoir :* Sud-Est, Sud-Ouest et Nord-Ouest · *Déplacements nationaux* · *Rémunération :* 2 600 € à 2 800 € brut / mois (selon expérience, diplômes et spécialisations)  *L'entreprise*  Spécialiste français du laboratoire depuis plus de 30 ans, *ODIL* accompagne les laboratoires de biologie médicale (hôpitaux, EFS, centres de recherche…) dans la distribution de matériel, la prestation de services (SAV, maintenance, *métrologie accréditée COFRAC ISO 17025*) et la production.  PME à taille humaine (environ 35 collaborateurs), certifiée ISO 9001, nous cultivons des valeurs qui nous sont chères : *l'exigence, l'esprit d'équipe et la bonne humeur*. Pour accompagner notre développement et spécialiser nos équipes, nous recrutons *trois tech;;;;;;;;;;;;;;;;;;;;;;;;;
Indeed;e880fb2ed4436a21;Agent Electro-Technique;https://fr.indeed.com/viewjob?jk=e880fb2ed4436a21;2026-07-17T07:14:39.712Z;;EquipJeux;https://fr.indeed.com/cmp/Equipjeux;;;;;;;;;;;;;;;;;;;Le Mans;B5;;France;https://www.google.com/maps/search/?api=1&query=EquipJeux%20Le%20Mans;https://www.google.com/search?q=EquipJeux%20Le%20Mans%20dirigeant;Métiers de l'installation et de la réparation d'appareils électroniques, Métiers de l'installation et de la maintenance;Métiers de l'installation et de la réparation d'appareils électroniques, Métiers de l'installation et de la maintenance;CDI, Alternance;CDI, Alternance;Non;;;;EUR;;;;CDI, Alternance, Permis B;;technicien de maintenance;*Présentation de Poste*  Notre société est spécialisée dans les Jeux et les Loisirs, et nous recherchons un Technicien pour effectuer la maintenance de nos produits.  Nous recherchons une personne pour effectuer différentes tâches techniques sur site et aussi auprès de nos clients.  Ce poste s'adresse à des personnes avec ou sans expériences professionnelles . Après une période de formation en interne vous travaillerez avec notre équipe sur site et serez amené à vous déplacer directement chez nos clients.  Vous êtes motivé et avez un intérêt pour l'électronique en général, votre profil nous intéresse.  *Vos Missions*  . Maintenance préventive et curative de nos produits.  . Transport du matériel chez nos client, installation et mise en fonction  Permis B obligatoire.  Rémunération selon pr;;;;;;;;;;;;;;;;;;;;;;;;;
Indeed;0155f76ed9e77355;Technicien de maintenance H/F;https://fr.indeed.com/viewjob?jk=0155f76ed9e77355;2026-07-16T09:32:13.809Z;;Bonna Sabla;https://fr.indeed.com/cmp/Bonna-Sabla;https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/a11f5ff0df3bd1f82de300a75d090095;;;http://www.bonnasabla.com;;;;;$1B to $5B (USD);;1,001 to 5,000;;;;;;;;Cinq-Mars-la-Pile;CVL;;France;https://www.google.com/maps/search/?api=1&query=Bonna%20Sabla%20Cinq-Mars-la-Pile;https://www.google.com/search?q=Bonna%20Sabla%20Cinq-Mars-la-Pile%20dirigeant;Mécaniciens/nes industriels/les, Métiers de l'entretien des installations, Métiers de l'installation et de la maintenance;Mécaniciens/nes industriels/les, Métiers de l'entretien des installations, Métiers de l'installation et de la maintenance;CDI;CDI;Non;30 000–35 000 EUR/an;30000;35000;EUR;YEAR;;;CDI, Habilitations Électriques, Habilitation Électrique H1V, Électricité, Maintenance industrielle, Niveau Bac +2;;technicien de maintenance;"Bonna Sabla recrute 1 Technicien / Technicienne de maintenance industrielle  Accompagné du Chef de Maintenance et au sein d'une équipe de 3 personnes, en respectant les règles de sécurité durant les interventions, le/la Technicien(ne) de maintenance sera chargé(e) de :  * Effectuer la maintenance préventive et corrective des équipements ; * Diagnostiquer et intervenir sur des dysfonctionnements mécaniques, électriques, pneumatiques ou hydrauliques en autonomie ; * Contrôler les organes de sécurité ; * Remettre en service après essai et vérification ; * Proposer des améliorations en fonctions des pannes et incidents rencontrés ; * Réaliser les contrôles, inspections périodiques et les interventions planifiées ; * Maintenir à jour la documentation technique ; * Etablir le compte rendu d'inte";;;;;;;;;;;;;;;;;;;;;;;;;
Indeed;4729cf05126c437e;Agent de maintenance polyvalent H/F;https://fr.indeed.com/viewjob?jk=4729cf05126c437e;2026-07-16T09:10:26.737Z;;DENKAVIT France;https://fr.indeed.com/cmp/Denkavit-France-1;;;;;;;;;;;;;;;;;;;Montreuil-Bellay;B5;49260;France;https://www.google.com/maps/search/?api=1&query=DENKAVIT%20France%20Montreuil-Bellay;https://www.google.com/search?q=DENKAVIT%20France%20Montreuil-Bellay%20dirigeant;Mécaniciens/nes industriels/les, Métiers de l'entretien des installations, Métiers de l'installation et de la maintenance;Mécaniciens/nes industriels/les, Métiers de l'entretien des installations, Métiers de l'installation et de la maintenance;CDI;CDI;Non;;;;EUR;MONTH;;;CDI, Prise en charge du transport quotidien, Schémas, Anglais, Titre restaurant, Électricité, Primes, Bureautique, Maintenance industrielle, Production, Participation, Intéressement;;technicien de maintenance;*OFFRE DE RECRUTEMENT*  *Rejoignez un leader international de la nutrition animale !*  Denkavit France, expert reconnu depuis plus de 90 ans dans la nutrition des jeunes animaux et la production de veaux de boucherie, c’est un groupe de plus de *700 collaborateurs*, présent en France et à l’international, et animé par une forte culture d’innovation. Dans nos propres laboratoires et centres d’innovation, nous imaginons chaque jour l’alimentation animale de demain, avec des produits alliant *qualité, innovation, durabilité et traçabilité*.  Parce que la performance naît de la diversité, Denkavit mise sur la richesse des talents et des parcours pour grandir et progresser.  Nous recrutons :  *1 agent de Maintenance Polyvalent(H/F)*  *Poste basé à Montreuil-Bellay (49)*  Rattaché au Chef Proces;;;;;;;;;;;;;;;;;;;;;;;;;
Indeed;15875f47471ba820;ESS- Technicien travaux/ maintenance en désenfumage naturel H/F;https://fr.indeed.com/viewjob?jk=15875f47471ba820;2026-07-15T05:00:00.000Z;;ESSEMES SERVICES;https://fr.indeed.com/cmp/Essemes-Services;https://d2q79iu7y748jz.cloudfront.net/s/_logo/d739011e878db1a12e0040b9a287333b;;Présente au niveau national via ses 10 agences l'entreprise ESSEMES Services est spécialisée dans l’installation et la maintenance de systèmes de sécurité incendie. Rejoindre ESSEMES Services, c'est i;https://www.essemes-services.com/;;;;;;;51 to 200;;;;;;;;La Ville-aux-Dames;CVL;37700;France;https://www.google.com/maps/search/?api=1&query=ESSEMES%20SERVICES%20La%20Ville-aux-Dames;https://www.google.com/search?q=ESSEMES%20SERVICES%20La%20Ville-aux-Dames%20dirigeant;Techniciens/nes d'alarme-incendie, Métiers de l'installation et de la réparation d'appareils électroniques, Techniciens/nes en systèmes d'alarme et contrôle d'accès, Métiers de l'installation et de la maintenance;Techniciens/nes d'alarme-incendie, Métiers de l'installation et de la réparation d'appareils électroniques, Techniciens/nes en systèmes d'alarme et contrôle d'accès, Métiers de l'installation et de la maintenance;CDI;CDI;Télétravail partiel;;;;EUR;;;;Prime panier, Compte épargne-temps, CDI, 13ème Mois, Chantier, Permis B, Comité d'entreprise (CE), Securité, Participation, Intéressement;;technicien de maintenance;Presente au niveau nationale via ses 10 agences l'entreprise ESSEMES Services (groupe KINGSPAN) est specialisee dans l'installation et la maintenance de systemes de securite incendie. Rejoindre ESSEMES Services, c'est integrer une equipe de 120 salaries et apporter sa contribution personnelle au developpement de l'entreprise. Pour plus d'information consulter notre site www.essemes-services.com  A propos du poste :  Professionnel(le) de terrain, vous intervenez sur nos chantiers de construction ou de renovation pour assembler, installer et entretenir les equipements et structures prevus dans nos projets. Vous etes un maillon essentiel de l'equipe, garant du respect des plans, de la securite et de la qualite d'execution.  Vous serez en charge de :  Installer et assembler : structures prefab;;;;;;;;;;;;;;;;;;;;;;;;;
Indeed;b5bd14216df0b9da;Technicien d'intervention H/F - Profil mécanique demandé;https://fr.indeed.com/viewjob?jk=b5bd14216df0b9da;2026-07-13T05:00:00.000Z;;GENIE FLEXION;https://fr.indeed.com/cmp/Genie-Flexion;https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/5d6de576aba641b7e7eda1785278c0b9;;;http://genieflexion.com/;;;;;$5M to $25M (USD);;51 to 200;Vincent BLARASIN;CEO;;;;;;Tours;CVL;37000;France;https://www.google.com/maps/search/?api=1&query=GENIE%20FLEXION%20Tours;https://www.google.com/search?q=GENIE%20FLEXION%20Tours%20dirigeant;Mécaniciens/nes industriels/les, Métiers de l'entretien des installations, Métiers de l'installation et de la maintenance;Mécaniciens/nes industriels/les, Métiers de l'entretien des installations, Métiers de l'installation et de la maintenance;CDI;CDI;;2 300–4 000 EUR/mois;2300;4000;EUR;MONTH;;;Prime panier, CDI, Chantier, Permis B, Primes;;technicien de maintenance;GENIE FLEXION, c’est une entreprise de 200 collaborateurs au service de l’hydraulique mobile, présente en Île-de-France et dans les régions Hauts-de-France, Grand Est, Normandie et Centre-Val de Loire.  Notre spécialité ? Le dépannage rapide et la maintenance de flexibles et raccords hydrauliques, directement sur site.  Nous accompagnons une clientèle très diversifiée : BTP, loueurs de matériels, industriels, logisticiens, agriculteurs, acteurs de l’environnement… partout où il y a de l’hydraulique, nous répondons présents !  ✨ Une entreprise à taille humaine, agile, proche de ses clients… et de ses équipes.   Profil recherché  Vous êtes organisé(e) et autonome, et vous aimez le concret, la variété ainsi que le contact avec les clients ?  Que vous soyez mécanicien(ne), technicien(ne), ou s;;;;;;;;;;;;;;;;;;;;;;;;;
Indeed;5f00fbc698e6aac4;Technicien de maintenance industrielle IAA - Poste de journée F/H;https://fr.indeed.com/viewjob?jk=5f00fbc698e6aac4;2026-07-13T05:00:00.000Z;;Coopérative des Producteurs Légumiers;https://fr.indeed.com/cmp/Coop%C3%A9rative-Des-Producteurs-L%C3%A9gumiers;;;;;;;;;;;;;;;;;;;Doué-la-Fontaine;B5;49700;France;https://www.google.com/maps/search/?api=1&query=Coop%C3%A9rative%20des%20Producteurs%20L%C3%A9gumiers%20Dou%C3%A9-la-Fontaine;https://www.google.com/search?q=Coop%C3%A9rative%20des%20Producteurs%20L%C3%A9gumiers%20Dou%C3%A9-la-Fontaine%20dirigeant;Mécaniciens/nes industriels/les, Métiers de l'entretien des installations, Métiers de l'installation et de la maintenance;Mécaniciens/nes industriels/les, Métiers de l'entretien des installations, Métiers de l'installation et de la maintenance;CDI;CDI;;;;;EUR;;;;Ligne de montage, CDI, Prise en charge du transport quotidien, 13ème Mois, Expérience en mécanique, GMAO, Titre restaurant, Niveau Bac, Électricité, Primes, Du lundi au vendredi, Participation, Électrotechnique, Niveau Bac +2, Intéressement;;technicien de maintenance;L'entreprise  La Coopérative des Producteurs Légumiers commercialise sous la marque Rosée des Champs des salades et légumes frais prêts à l'emploi à destination principalement de la restauration hors domicile.  Leader national sur ses marchés, la coopérative est reconnue pour son expertise et son savoir-faire.  Rejoindre la Coopérative, c'est intégrer une entreprise à taille humaine, dynamique et porteuse de projets structurants pour l'avenir.  Description du poste  Au sein de l'équipe maintenance industrielle du site, vous intervenez sur un parc de plusieurs lignes de production automatisées en toute autonomie et sur l'ensemble des domaines de la maintenance.  Vos missions  Réaliser la maintenance préventive et curative des installations industrielles : laveur, bande transporteuse, essore;;;;;;;;;;;;;;;;;;;;;;;;;
Indeed;4f19db4bcdd7d532;Technicien de l'intervention sociale et familiale H/F;https://fr.indeed.com/viewjob?jk=4f19db4bcdd7d532;2026-07-13T08:43:15.942Z;;HUMENSIA;https://fr.indeed.com/cmp/Humensia;;;;;;;;;;;;;;;;;;;Montlouis-sur-Loire;CVL;37270;France;https://www.google.com/maps/search/?api=1&query=HUMENSIA%20Montlouis-sur-Loire;https://www.google.com/search?q=HUMENSIA%20Montlouis-sur-Loire%20dirigeant;Métiers des services communautaires et sociaux, Métiers du travail social et de la pédagogie sociale;Métiers des services communautaires et sociaux, Métiers du travail social et de la pédagogie sociale;CDI;CDI;;;;;EUR;;;;Économie, CDI, Niveau Bac +2, Restauration;;technicien de maintenance;Description de l'offre:  Nous recrutons un(e) intervenant(e) social(e) auprès des familles H/F  Depuis 1955, Humensia s'investit auprès des personnes à travers un accompagnement de proximité, intervenant dans les domaines de la santé, des soins et de l'aide à domicile. Jour après jour, nos collaborateurs œuvrent pour préserver l'autonomie, le bien-être et la qualité de vie de toutes les personnes soutenues.  Convaincus que chaque personne mérite attention et respect, nous mettons en place un soutien individualisé et bienveillant, en tenant compte de l'histoire de chacun.  Ensemble, veillons sur l'essentiel.  Vos missions : soutenir, accompagner, valoriser  Membre du Service d'Aide aux Familles, vous intervenez directement au domicile de familles confrontées à une période sensible (naissanc;;;;;;;;;;;;;;;;;;;;;;;;;
Indeed;7efbdfceea5460ce;Technicien maintenance électricité – électrotechnique h/f H/F;https://fr.indeed.com/viewjob?jk=7efbdfceea5460ce;2026-07-08T05:00:00.000Z;;CH Le Mans;https://fr.indeed.com/cmp/Ch-Le-Mans;;;;;;;;;;;;;;;;;;;Le Mans;B5;;France;https://www.google.com/maps/search/?api=1&query=CH%20Le%20Mans%20Le%20Mans;https://www.google.com/search?q=CH%20Le%20Mans%20Le%20Mans%20dirigeant;Métiers de l'entretien des installations, Métiers de l'installation et de la maintenance;Métiers de l'entretien des installations, Métiers de l'installation et de la maintenance;CDI;CDI;;;;;EUR;;;;CDI, Pas d'expérience requise, GMAO, Niveau Bac, Électricité, RTT, Securité, Production;;technicien de maintenance;Technicien maintenance électricité – électrotechnique h/f H/F sgmzbeoqej  Placé sous l’autorité des Responsables Atelier Département Maintenance, vous assurerez la maintenance générale des équipements et des bâtiments de l’établissement.  Vous serez en lien avec les services de soins et interpréterez les demandes, avec les collègues des services techniques du Mans et d’Allonnes et vous pourrez être détaché sur le site d’Allonnes pour des missions particulières.  Vos principales missions qui vous seront confiées :  · Contrôle régulier de l’état des installations, des équipements et de leur qualité de fonctionnement. · Vient en appui du département travaux pour toutes les problématiques liés à l’électricité des bâtiments (consignations, support technique) · Effectue les travaux d’entretien c;;;;;;;;;;;;;;;;;;;;;;;;;
